dataset_id,partition_id,config_id,score_kind,representation,scorer,hypothesis,outcome,median_average_precision,median_recall_at_100,median_precision_at_100,prevalence,precision_lift_at_100,median_top100_jaccard,stochastic,reviews_to_first_malicious,runtime_seconds,random_inference_pass,utility_pass,stability_pass,graph_control_pass,matched_vs_intrinsic_pass,reason
cic_ids_2017_ml_csv,cic_selection,matched|observed|graphsage_trained|isolation_forest|Flow Lifecycle and Inter-Packet Timing,matched,graphsage_trained,isolation_forest,Flow Lifecycle and Inter-Packet Timing,Explore,0.021130702490904003,0.0,0.0,0.00604,0.0,0.27388535031847133,True,4657.0,13.116493200010154,False,False,False,False,False,random comparison did not pass adjusted inference; Precision@100 lift is below 2x prevalence; median top-100 Jaccard is below 0.50; No predeclared trained-versus-random comparison for this scorer.; matched score did not beat its intrinsic score
cic_ids_2017_ml_csv,cic_selection,matched|observed|graphsage_trained|isolation_forest|Network Flow Volume and Throughput,matched,graphsage_trained,isolation_forest,Network Flow Volume and Throughput,Explore,0.01517505412523251,0.0,0.0,0.00604,0.0,0.27388535031847133,True,7425.0,14.261240899912082,False,False,False,False,False,random comparison did not pass adjusted inference; Precision@100 lift is below 2x prevalence; median top-100 Jaccard is below 0.50; No predeclared trained-versus-random comparison for this scorer.; matched score did not beat its intrinsic score
cic_ids_2017_ml_csv,cic_selection,matched|observed|graphsage_trained|isolation_forest|TCP Flag and Handshake Analysis,matched,graphsage_trained,isolation_forest,TCP Flag and Handshake Analysis,Explore,0.014814088099676248,0.0,0.0,0.00604,0.0,0.8867924528301887,True,7733.0,14.104171300015878,False,False,True,False,False,random comparison did not pass adjusted inference; Precision@100 lift is below 2x prevalence; No predeclared trained-versus-random comparison for this scorer.; matched score did not beat its intrinsic score
cic_ids_2017_ml_csv,cic_selection,matched|observed|graphsage_trained|knn_mean_distance|Flow Lifecycle and Inter-Packet Timing,matched,graphsage_trained,knn_mean_distance,Flow Lifecycle and Inter-Packet Timing,Abstain,0.00604,0.0,0.0,0.00604,0.0,0.7543859649122807,True,6808.0,17.667638800048735,False,False,True,False,False,random comparison did not pass adjusted inference; Precision@100 lift is below 2x prevalence; graph control did not pass adjusted inference; matched score did not beat its intrinsic score
cic_ids_2017_ml_csv,cic_selection,matched|observed|graphsage_trained|knn_mean_distance|Network Flow Volume and Throughput,matched,graphsage_trained,knn_mean_distance,Network Flow Volume and Throughput,Abstain,0.00604,0.0,0.0,0.00604,0.0,0.7241379310344828,True,7327.0,20.48401099999319,False,False,True,False,False,random comparison did not pass adjusted inference; Precision@100 lift is below 2x prevalence; graph control did not pass adjusted inference; matched score did not beat its intrinsic score
cic_ids_2017_ml_csv,cic_selection,matched|observed|graphsage_trained|knn_mean_distance|TCP Flag and Handshake Analysis,matched,graphsage_trained,knn_mean_distance,TCP Flag and Handshake Analysis,Abstain,0.00604,0.0,0.0,0.00604,0.0,0.8518518518518519,True,1787.0,20.0733823000337,False,False,True,False,False,random comparison did not pass adjusted inference; Precision@100 lift is below 2x prevalence; graph control did not pass adjusted inference; matched score did not beat its intrinsic score
cic_ids_2017_ml_csv,cic_selection,matched|observed|node2vec|hdbscan_rare_cluster|__none__,matched,node2vec,hdbscan_rare_cluster,,Explore,0.02875287627833606,0.0,0.0,0.00604,0.0,0.1834319526627219,True,2759.0,324.78936460000114,False,False,False,False,False,random comparison did not pass adjusted inference; Precision@100 lift is below 2x prevalence; median top-100 Jaccard is below 0.50; graph control did not pass adjusted inference; matched score did not beat its intrinsic score
cic_ids_2017_ml_csv,cic_selection,matched|observed|node2vec|isolation_forest|__none__,matched,node2vec,isolation_forest,,Explore,0.02069964629737787,0.0,0.0,0.00604,0.0,0.030927835051546393,True,4629.0,24.647443299967563,False,False,False,False,False,random comparison did not pass adjusted inference; Precision@100 lift is below 2x prevalence; median top-100 Jaccard is below 0.50; graph control did not pass adjusted inference; matched score did not beat its intrinsic score
cic_ids_2017_ml_csv,cic_selection,matched|observed|node2vec|knn_mean_distance|__none__,matched,node2vec,knn_mean_distance,,Abstain,0.00604,0.0,0.0,0.00604,0.0,0.005025125628140704,True,7813.0,42.81676500002504,False,False,False,False,False,random comparison did not pass adjusted inference; Precision@100 lift is below 2x prevalence; median top-100 Jaccard is below 0.50; graph control did not pass adjusted inference; matched score did not beat its intrinsic score
cic_ids_2017_ml_csv,cic_selection,matched|observed|raw_session|hdbscan_rare_cluster|Flow Lifecycle and Inter-Packet Timing,matched,raw_session,hdbscan_rare_cluster,Flow Lifecycle and Inter-Packet Timing,Explore,0.026606071716297933,0.0,0.0,0.00604,0.0,1.0,False,1120.0,8.669850000034785,False,False,True,True,False,random comparison did not pass adjusted inference; Precision@100 lift is below 2x prevalence; matched score did not beat its intrinsic score
cic_ids_2017_ml_csv,cic_selection,matched|observed|raw_session|hdbscan_rare_cluster|TCP Flag and Handshake Analysis,matched,raw_session,hdbscan_rare_cluster,TCP Flag and Handshake Analysis,Explore,0.01009663059697567,0.0,0.0,0.00604,0.0,1.0,False,1684.0,21.006705200008582,False,False,True,True,False,random comparison did not pass adjusted inference; Precision@100 lift is below 2x prevalence; matched score did not beat its intrinsic score
cic_ids_2017_ml_csv,cic_selection,matched|observed|raw_session|isolation_forest|Flow Lifecycle and Inter-Packet Timing,matched,raw_session,isolation_forest,Flow Lifecycle and Inter-Packet Timing,Explore,0.01288970656478667,0.0,0.0,0.00604,0.0,0.47058823529411764,True,1759.0,4.179381900030421,False,False,False,True,False,random comparison did not pass adjusted inference; Precision@100 lift is below 2x prevalence; median top-100 Jaccard is below 0.50; matched score did not beat its intrinsic score
cic_ids_2017_ml_csv,cic_selection,matched|observed|raw_session|isolation_forest|Network Flow Volume and Throughput,matched,raw_session,isolation_forest,Network Flow Volume and Throughput,Explore,0.036611389741135335,0.0,0.0,0.00604,0.0,0.7857142857142857,True,129.0,4.148838299995987,False,False,True,True,False,random comparison did not pass adjusted inference; Precision@100 lift is below 2x prevalence; matched score did not beat its intrinsic score
cic_ids_2017_ml_csv,cic_selection,matched|observed|raw_session|isolation_forest|TCP Flag and Handshake Analysis,matched,raw_session,isolation_forest,TCP Flag and Handshake Analysis,Explore,0.015332099588033317,0.0,0.0,0.00604,0.0,0.0,True,1666.0,5.16174949996639,False,False,False,True,False,random comparison did not pass adjusted inference; Precision@100 lift is below 2x prevalence; median top-100 Jaccard is below 0.50; matched score did not beat its intrinsic score
cic_ids_2017_ml_csv,cic_selection,matched|observed|raw_session|knn_mean_distance|Flow Lifecycle and Inter-Packet Timing,matched,raw_session,knn_mean_distance,Flow Lifecycle and Inter-Packet Timing,Explore,0.006308572112298729,0.0,0.0,0.00604,0.0,1.0,False,131.0,0.7021394000039436,False,False,True,True,False,random comparison did not pass adjusted inference; Precision@100 lift is below 2x prevalence; matched score did not beat its intrinsic score
cic_ids_2017_ml_csv,cic_selection,matched|observed|raw_session|knn_mean_distance|Network Flow Volume and Throughput,matched,raw_session,knn_mean_distance,Network Flow Volume and Throughput,Abstain,0.004302686302396011,0.0,0.0,0.00604,0.0,1.0,False,190.0,0.8641806000086945,False,False,True,True,False,random comparison did not pass adjusted inference; Precision@100 lift is below 2x prevalence; matched score did not beat its intrinsic score
cic_ids_2017_ml_csv,cic_selection,matched|observed|raw_session|knn_mean_distance|TCP Flag and Handshake Analysis,matched,raw_session,knn_mean_distance,TCP Flag and Handshake Analysis,Abstain,0.00604,0.0,0.0,0.00604,0.0,1.0,False,1395.0,1.609042500029318,False,False,True,True,False,random comparison did not pass adjusted inference; Precision@100 lift is below 2x prevalence; matched score did not beat its intrinsic score
cic_ids_2017_ml_csv,cic_selection,matched|observed|typed_structural_stats|hdbscan_rare_cluster|__none__,matched,typed_structural_stats,hdbscan_rare_cluster,,Explore,0.014716487106918436,0.0,0.0,0.00604,0.0,1.0,False,7734.0,6.190438900026493,False,False,True,False,False,random comparison did not pass adjusted inference; Precision@100 lift is below 2x prevalence; No predeclared confirmatory observed-versus-null comparison.; matched score did not beat its intrinsic score
cic_ids_2017_ml_csv,cic_selection,matched|observed|typed_structural_stats|isolation_forest|__none__,matched,typed_structural_stats,isolation_forest,,Explore,0.022272368269388873,0.0,0.0,0.00604,0.0,0.48148148148148145,True,4276.0,4.617340000026161,False,False,False,False,False,random comparison did not pass adjusted inference; Precision@100 lift is below 2x prevalence; median top-100 Jaccard is below 0.50; No predeclared confirmatory observed-versus-null comparison.; matched score did not beat its intrinsic score
cic_ids_2017_ml_csv,cic_selection,matched|observed|typed_structural_stats|knn_mean_distance|__none__,matched,typed_structural_stats,knn_mean_distance,,Abstain,0.00604,0.0,0.0,0.00604,0.0,1.0,False,1379.0,1.2281089999887627,False,False,True,False,False,random comparison did not pass adjusted inference; Precision@100 lift is below 2x prevalence; No predeclared confirmatory observed-versus-null comparison.; matched score did not beat its intrinsic score
